generation,occupancy,unique_genomes,mean_fitness,entropy
206,1.0,16,0.5579833984375,3.946309355614531
207,1.0,16,0.55706787109375,3.948595062364066
208,1.0,16,0.55682373046875,3.947944081776837
209,1.0,16,0.55694580078125,3.947495224609624
210,1.0,16,0.55572509765625,3.9485709172053434
211,1.0,16,0.55535888671875,3.949244036274469
212,1.0,16,0.55584716796875,3.948345275586707
213,1.0,16,0.55609130859375,3.946356003745451
214,1.0,16,0.55645751953125,3.9463803061835696
215,1.0,16,0.5540771484375,3.9485046481476926
216,1.0,16,0.55279541015625,3.9517083580758814
217,1.0,16,0.553466796875,3.9523620636489185
218,1.0,16,0.55419921875,3.9513368032664333
219,1.0,16,0.55224609375,3.9544295716851883
220,1.0,16,0.55352783203125,3.9531400324041215
221,1.0,16,0.5528564453125,3.9537000061147816
222,1.0,16,0.5537109375,3.9531073691440985
223,1.0,16,0.5528564453125,3.954892386671072
224,1.0,16,0.552490234375,3.9552123553296203
225,1.0,16,0.55194091796875,3.9553865788423415
226,1.0,16,0.5526123046875,3.954826786682329
227,1.0,16,0.5526123046875,3.954103470898285
228,1.0,16,0.5538330078125,3.952048166935895
229,1.0,16,0.553466796875,3.9532645730274876
230,1.0,16,0.5521240234375,3.9552123864852016
231,1.0,16,0.5533447265625,3.9539339581785446
232,1.0,16,0.553955078125,3.9522086880482306
233,1.0,16,0.55487060546875,3.950555139861555
234,1.0,16,0.55560302734375,3.9498596723522676
235,1.0,16,0.5556640625,3.9504470014996826
236,1.0,16,0.55499267578125,3.9515799951603983
237,1.0,16,0.5521240234375,3.95719773528168
238,1.0,16,0.55303955078125,3.9557535853911348
239,1.0,16,0.55517578125,3.9533536088170353
240,1.0,16,0.55596923828125,3.9529167393949862
241,1.0,16,0.554931640625,3.9531045710097166
242,1.0,16,0.55487060546875,3.9542806970193967
243,1.0,16,0.555419921875,3.953893171042364
244,1.0,16,0.5555419921875,3.953666837911592
245,1.0,16,0.556396484375,3.952431598315007
246,1.0,16,0.55584716796875,3.9529759679885417
247,1.0,16,0.55535888671875,3.9533852879237426
248,1.0,16,0.5550537109375,3.954540845447169
249,1.0,16,0.5538330078125,3.9572076397820126
250,1.0,16,0.55133056640625,3.960129668804945
251,1.0,16,0.55267333984375,3.958409238217565
252,1.0,16,0.5506591796875,3.9591001527256378
253,1.0,16,0.55047607421875,3.9594863174531296
254,1.0,16,0.5517578125,3.9581722191860416
255,1.0,16,0.54998779296875,3.9594835974155234
256,1.0,16,0.54925537109375,3.959080058781041
257,1.0,16,0.54736328125,3.9612290023420536
258,1.0,16,0.54742431640625,3.962303635796259
259,1.0,16,0.5469970703125,3.9631871005876302
260,1.0,16,0.54852294921875,3.961712723528588
261,1.0,16,0.550537109375,3.9584770578427193
262,1.0,16,0.55126953125,3.957036500198025
263,1.0,16,0.5511474609375,3.956897099598694
264,1.0,16,0.5511474609375,3.957582692780553
265,1.0,16,0.55157470703125,3.9566741609907883
266,1.0,16,0.55267333984375,3.9537113445221372
267,1.0,16,0.5521240234375,3.954321314210278
268,1.0,16,0.5521240234375,3.9541546499023577
269,1.0,16,0.5509033203125,3.95695039636998
270,1.0,16,0.55084228515625,3.9563868923232324
271,1.0,16,0.55023193359375,3.9572214292277024
272,1.0,16,0.54864501953125,3.9583456311234664
273,1.0,16,0.5458984375,3.9600595105126466
274,1.0,16,0.54443359375,3.9622812690871627
